userName,score,content,at
A Google user,5,sure😭😭😭😭,2025-06-04 18:13:09
A Google user,1,i has been banned by whatsapp,2025-06-04 18:12:22
A Google user,5,whatsApp ban ho gaya,2025-06-04 18:11:59
A Google user,1,not bad,2025-06-04 18:11:40
A Google user,5,Good job,2025-06-04 18:10:59
A Google user,5,i can do everything anytime,2025-06-04 18:10:51
A Google user,5,i switch account. update,2025-06-04 18:10:35
A Google user,4,very much,2025-06-04 18:10:23
A Google user,5,ktedni,2025-06-04 18:09:56
A Google user,1,my whatsaap is not working in my phone please solve the problem,2025-06-04 18:09:55
A Google user,1,"My WhatsApp is constantly on blur effect even if I have removed it, and it's showing that no effects are applied. I have tried everything to remove it, but nothing is working 🙁",2025-06-04 18:09:06
A Google user,1,song on status not showing,2025-06-04 18:08:16
A Google user,5,very good,2025-06-04 18:07:53
A Google user,5,really good,2025-06-04 18:07:31
A Google user,1,"the new media picker is way worse than the previous version, it only shows recent and few albums making it impossible to use conveniently",2025-06-04 18:07:22
A Google user,1,status quality is low,2025-06-04 18:06:34
A Google user,5,🥳,2025-06-04 18:05:26
A Google user,5,very easy to use,2025-06-04 18:05:00
A Google user,5,Nice app 👍,2025-06-04 18:04:31
A Google user,5,nice,2025-06-04 18:04:25
A Google user,5,Ruth wokpa,2025-06-04 18:03:59
A Google user,2,pehly chat lock krny par looked chat ka option hide ho jata ta b nahi hota..to phir faida kya chat lock krny k jab sab ko pta chal jan ka koi chat lock ha??,2025-06-04 18:03:17
A Google user,5,റഹീം,2025-06-04 18:03:09
A Google user,5,very nice product 😀,2025-06-04 18:03:08
A Google user,1,WhatsApp group calling option is not available.,2025-06-04 18:02:42
A Google user,4,it okay for personal use 👍👍👍,2025-06-04 18:02:22
A Google user,1,Always banning my account,2025-06-04 18:02:06
A Google user,1,please add a setting to turn off META AI and channels,2025-06-04 18:01:40
A Google user,1,why I'm seeing channels on my whatsapp. I want privacy. it's my personal private number and why channels are there.😡👎👎,2025-06-04 18:00:52
A Google user,5,l love the WhatsApp messager because of the META AI,2025-06-04 18:00:51
A Google user,1,Amanikpo Hephzibah,2025-06-04 18:00:33
A Google user,5,nice,2025-06-04 18:00:28
A Google user,5,Bubly,2025-06-04 18:00:11
A Google user,5,Einfache Bedienung,2025-06-04 17:59:45
A Google user,5,fantastic,2025-06-04 17:58:21
A Google user,5,Abdullahi,2025-06-04 17:57:13
A Google user,1,lost all my backup,2025-06-04 17:56:48
A Google user,5,I have great of the day I always live,2025-06-04 17:56:07
A Google user,1,hello whatsapp today I facing an issue this account can no longer use WhatsApp due to spam please solve this problem my what's app registered mobile number is 88940 29419,2025-06-04 17:55:43
A Google user,5,good app,2025-06-04 17:55:27
A Google user,1,karun,2025-06-04 17:53:07
A Google user,5,very best,2025-06-04 17:52:47
A Google user,5,Good,2025-06-04 17:52:36
A Google user,5,good service,2025-06-04 17:51:47
A Google user,5,V.good,2025-06-04 17:51:18
A Google user,5,best,2025-06-04 17:51:10
A Google user,1,"Everything! Normally I or we as users wouldn't care what your terms and conditions are but you know recently there's something I read somewhere in one of your policies and terms and conditions that can have some serious backlash which ultimately violates the whole point of why people use WhatsApp in the first place, Its seems the cons and possible cons outweighs the benefits, I could go on about the pros, cons and your hypocrisy, but when an app comes to this point, we just switch to another app",2025-06-04 17:50:56
A Google user,5,its very nice app,2025-06-04 17:50:55
A Google user,5,help me 😭 please 🥺,2025-06-04 17:50:40
A Google user,5,mast,2025-06-04 17:50:17
A Google user,4,Good,2025-06-04 17:48:58
A Google user,1,Whatsapp ko pura off kardo hame nahi chahiye📵,2025-06-04 17:48:36
A Google user,5,good,2025-06-04 17:48:13
A Google user,5,👍👍,2025-06-04 17:48:05
A Google user,3,Dear Whatsapp team I am not using any unofficial Whatsapp application But still when I try to open my official whatsapp it shows You need official whatsapp to login Whatsapp problem  please help me to fix it as soon as possible God bless you,2025-06-04 17:47:52
A Google user,5,Well,2025-06-04 17:47:40
A Google user,1,the adding music option is terrible most songs can't even be uploaded even if you manage to find them.....I wish I could drop a no star review,2025-06-04 17:47:12
A Google user,1,bekar hai app,2025-06-04 17:45:05
A Google user,5,out of the most popular and the world cup final in and around,2025-06-04 17:44:47
A Google user,1,kutta kamina bar bar meri account delete ke deta h whatsapp,2025-06-04 17:44:43
A Google user,3,😂🥰,2025-06-04 17:44:15
A Google user,5,nice app,2025-06-04 17:43:51
A Google user,4,i just love how I can communicate through it and feel safe using this app,2025-06-04 17:42:41
A Google user,1,Add an option to remove AI buttons and prompts,2025-06-04 17:42:29
A Google user,5,beautiful,2025-06-04 17:42:14
A Google user,1,"While video calling, the camera reverse video is at awkward position now, which makes it difficult to reverse the camera. Bring it back to old position, which it down somewhere on the screen!",2025-06-04 17:40:29
A Google user,5,most powerful app,2025-06-04 17:39:39
A Google user,5,I like the new theme improvements but it would be cooler to have Messenger's type of themes.,2025-06-04 17:39:03
A Google user,1,my WhatsApp is banned please help me,2025-06-04 17:38:41
A Google user,5,nice,2025-06-04 17:38:37
A Google user,5,whatsaap,2025-06-04 17:38:17
A Google user,5,this is wonder,2025-06-04 17:38:09
A Google user,5,karem.,2025-06-04 17:37:44
A Google user,3,nice,2025-06-04 17:36:24
A Google user,5,excellent,2025-06-04 17:34:59
A Google user,5,good,2025-06-04 17:33:52
A Google user,5,awsm app,2025-06-04 17:33:32
A Google user,3,المينشن بتاعت الاستوري مش شغاله,2025-06-04 17:33:22
A Google user,5,ऐऐऐ,2025-06-04 17:32:43
A Google user,3,"My account has been closed, what have I done on WhatsApp, please return my account, you have removed my account without any region, please return my account",2025-06-04 17:32:42
A Google user,1,"my account has been falsely banned even when I didn't break any policy or such. Hello WhatsApp Support, My number was recently banned. I use a VPN because I live in Pakistan and access can be restricted at times, but I only use WhatsApp to talk with my friends and family. I believe this may have triggered a false ban, and I kindly request you to review and reactivate my account. Thank you.",2025-06-04 17:31:42
A Google user,1,meta AI is invasive,2025-06-04 17:31:38
A Google user,3,"i hate that when i upload a picture or video on my status , it loses quality.😞",2025-06-04 17:30:36
A Google user,5,This WhatsApp is very fast,2025-06-04 17:29:52
A Google user,5,nice,2025-06-04 17:28:30
A Google user,5,great app,2025-06-04 17:28:13
A Google user,3,Jahir uddin miha,2025-06-04 17:26:09
A Google user,5,wow,2025-06-04 17:26:07
A Google user,5,My Whatsapp Video call always Blur and aslo Whastaap Camra always blur i not use any camra blur function or and i off blur system on privacy system' thank U For Resolving my Issues,2025-06-04 17:25:57
A Google user,5,Good,2025-06-04 17:25:02
A Google user,4,good app,2025-06-04 17:24:36
A Google user,1,Raushankum ar,2025-06-04 17:23:27
A Google user,5,experience bad internet connection,2025-06-04 17:22:31
A Google user,5,Chidi dancer,2025-06-04 17:22:26
A Google user,5,Chats with friends and relatives.,2025-06-04 17:22:17
A Google user,5,👍,2025-06-04 17:22:06
A Google user,5,Good,2025-06-04 17:21:55
A Google user,1,unable to share video on WhatsApp status or to some people through album app.. display gets hang & blank. after sometime if we direct send video to whatsapp from WhatsApp app it's showing sending continuously & if we delet the same then it show deleting continuously & not get deleted. model vivo v40 app is updated & system is also updated.kindly revert on same asap & resolve my issue,2025-06-04 17:21:53
A Google user,5,Giod,2025-06-04 17:21:11
A Google user,1,After new update...This account can longer use whatsapp due to spam,2025-06-04 17:20:59
A Google user,1,"Dear WhatsApp Team, I am facing an issue where it says, 'You need the official WhatsApp to login.' I am using the official WhatsApp application downloaded from a trusted source. Kindly help me resolve this problem as soon as possible. I am a genuine user and really need access to my account. Here are my details for your reference",2025-06-04 17:19:42
A Google user,5,Way to chat good,2025-06-04 17:19:35
A Google user,5,My whatsapp isn't working anymore,2025-06-04 17:19:05
A Google user,1,stupid update can't see recent chats ... how will I remember everyone names..,2025-06-04 17:18:35
A Google user,3,nice 👍👍👍,2025-06-04 17:17:53
A Google user,5,Good future for you,2025-06-04 17:17:33
A Google user,5,WhatsApp is an amazing app that can let you connect you to people faraway. It's really convenient for one.,2025-06-04 17:17:12
A Google user,3,So did the new update make my WhatsApp disappear completely? this is frustrating,2025-06-04 17:16:56
A Google user,5,jan,2025-06-04 17:16:48
A Google user,4,Best,2025-06-04 17:16:27
A Google user,5,this is very good app,2025-06-04 17:16:08
A Google user,5,Excellent,2025-06-04 17:15:57
A Google user,5,Port Harcourt,2025-06-04 17:15:10
A Google user,2,BhatsApp Messenger,2025-06-04 17:15:03
A Google user,4,best,2025-06-04 17:15:02
A Google user,5,okay,2025-06-04 17:13:48
A Google user,3,good👍,2025-06-04 17:13:48
A Google user,1,I'm unable to use one of your feature which is adding songs on my WhatsApp status so pleasee update my whatsapp so I can use this feature,2025-06-04 17:12:36
A Google user,5,I can't understend who process,2025-06-04 17:12:26
A Google user,5,me whatsapp no music icon please give me,2025-06-04 17:12:03
A Google user,2,maa Jamal,2025-06-04 17:11:42
A Google user,5,nice app,2025-06-04 17:11:29
A Google user,5,neeraj kumar,2025-06-04 17:10:53
A Google user,5,awadheshkumar,2025-06-04 17:10:10
A Google user,1,"What's with the stupid intrusive feature that keeps instigating a voice call as you scroll up through text messages. Perfect for speaking to someone you don't want to speak to! FFS, if I wanted to call someone I'd use the call button, NOT SOME HIDDEN BOOBYTRAP! You cant even cancel your unwanted call by closing WhatsCrap. You have to find the close X on the unwanted, unrequested voice call box. Absolute friggin nightmare!",2025-06-04 17:09:08
A Google user,5,very good,2025-06-04 17:09:07
A Google user,1,"Whatsapp has no control over groups and Channels promoting Nudity and pornography, it must have control over them and Must Remove Channel Portal from Whatsapp.""",2025-06-04 17:08:37
A Google user,1,alaways account was block due to spam i don't know what I did,2025-06-04 17:08:11
A Google user,5,kirubananathan,2025-06-04 17:08:08
A Google user,5,good,2025-06-04 17:07:48
A Google user,1,"Full of bugs and poor security protection, always ask for update but not much improvement at all.",2025-06-04 17:07:39
A Google user,5,help me,2025-06-04 17:07:34
A Google user,5,nice,2025-06-04 17:07:10
A Google user,1,good,2025-06-04 17:07:09
A Google user,5,Masonkophe Makhathini,2025-06-04 17:06:59
A Google user,5,In am,2025-06-04 17:06:54
A Google user,5,ok,2025-06-04 17:05:43
A Google user,4,WhatsApp,2025-06-04 17:05:34
A Google user,5,hallo my address for the phone call and then we are E a few minutes away and I think I will have it for you 😉 and I will do the weekend 😗 and I can do 😀 and then we are going to the same thing as the weekend and the weekend WhatsApp you are not working on,2025-06-04 17:04:20
A Google user,5,everything is easy,2025-06-04 17:03:51
